,SupplierID,SupplierLocation,ShipperID,ShippingMethod,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerID,CustomerSegment,DateID,Annee,Mois,Jour,id,QuantitySold,TotalAmount,DiscountAmount,NetAmount,id,StockReceived,StockSold,StockOnHand
2830,9,Antonioshire,1,Ground,11,Jamie,Books,Fiction,930.3,4326,Gold,368,2022.0,10.0,29.0,4456,53,49305.9,10.12,49295.8,4456,192,118,74
2831,9,Antonioshire,1,Ground,11,Jamie,Books,Fiction,930.3,4326,Gold,368,2022.0,10.0,29.0,4456,53,49305.9,10.12,49295.8,4825,263,204,59
2832,15,Lake Candiceton,5,Sea,48,NonExistentProduct,Home & Garden,Furniture,431.82,4558,Bronze,368,2022.0,10.0,29.0,4699,47,20295.5,3.87,20291.7,4699,341,160,181
2833,2,Calderonchester,11,Sea,11,Jamie,Books,Fiction,930.3,4680,Bronze,368,2022.0,10.0,29.0,4825,32,29769.6,122.88,29646.7,4456,192,118,74
2834,2,Calderonchester,11,Sea,11,Jamie,Books,Fiction,930.3,4680,Bronze,368,2022.0,10.0,29.0,4825,32,29769.6,122.88,29646.7,4825,263,204,59
2835,2,Calderonchester,1,Ground,4,Amy,Home & Garden,Decor,364.01,459,Bronze,369,2023.0,1.0,14.0,461,16,5824.16,82.0,5742.16,461,351,93,258
2836,7,West Scott,13,Ground,20,Angela,Toys,Action Figures,386.57,622,Bronze,369,2023.0,1.0,14.0,625,38,14689.7,26.32,14663.3,625,56,52,4
2837,10,Alexandrachester,10,Sea,23,Marvin,Clothing,Shirt,995.13,984,Silver,369,2023.0,1.0,14.0,994,18,17912.3,202.81,17709.5,994,367,356,11
2838,14,Dustinmouth,8,Air,14,Shawn,Electronics,Headphones,461.09,1733,Gold,369,2023.0,1.0,14.0,1761,67,30893.0,49.69,30843.3,1761,150,107,43
2839,14,Dustinmouth,8,Air,14,Shawn,Electronics,Headphones,461.09,1733,Gold,369,2023.0,1.0,14.0,1761,67,30893.0,49.69,30843.3,2171,369,215,154
2840,14,Dustinmouth,14,Ground,43,Wanda,InvalidCategory,Educational,268.61,1859,Gold,369,2023.0,1.0,14.0,1890,18,4834.98,52.38,4782.6,1890,256,91,165
2841,20,Leslieville,5,Sea,14,Shawn,Electronics,Headphones,461.09,2135,Silver,369,2023.0,1.0,14.0,2171,33,15216.0,130.12,15085.8,1761,150,107,43
2842,20,Leslieville,5,Sea,14,Shawn,Electronics,Headphones,461.09,2135,Silver,369,2023.0,1.0,14.0,2171,33,15216.0,130.12,15085.8,2171,369,215,154
2843,5,Lawsontown,13,Ground,24,Katie,Books,Non-fiction,642.11,4454,Gold,369,2023.0,1.0,14.0,4592,39,25042.3,62.15,24980.1,4592,465,95,370
2844,12,Herreraland,12,Ground,43,Wanda,InvalidCategory,Educational,268.61,460,Bronze,370,2022.0,10.0,5.0,462,13,3491.93,50.32,3441.61,462,333,307,26
2845,17,West Johnbury,16,Air,34,Jamie,InvalidCategory,Fiction,930.3,1947,Silver,370,2022.0,10.0,5.0,1981,23,21396.9,234.65,21162.2,1981,242,8,234
2846,14,Dustinmouth,9,Sea,5,Justin,Electronics,Headphones,660.05,3262,Silver,370,2022.0,10.0,5.0,3336,96,63364.8,105.36,63259.4,3336,387,365,22
2847,16,Lake Juanland,10,Sea,19,Wanda,Toys,Educational,268.61,4684,Bronze,370,2022.0,10.0,5.0,4829,64,17191.0,8.08,17183.0,4829,70,12,58
2848,5,Lawsontown,12,Ground,17,Elizabeth,Clothing,Shirt,840.19,461,Bronze,371,2021.0,10.0,6.0,463,67,56292.7,109.27,56183.5,463,87,64,23
2849,5,Lawsontown,12,Ground,17,Elizabeth,Clothing,Shirt,840.19,461,Bronze,371,2021.0,10.0,6.0,463,67,56292.7,109.27,56183.5,2676,142,14,128
2850,18,South Lindatown,8,Air,1,Nathaniel,Electronics,Camera,652.35,590,Gold,371,2021.0,10.0,6.0,593,56,36531.6,192.61,36339.0,593,269,8,261
2851,18,South Lindatown,17,Air,21,NonExistentProduct,Books,Academic,951.53,646,Bronze,371,2021.0,10.0,6.0,649,94,89443.8,76.28,89367.5,649,251,131,120
2852,12,Herreraland,12,Ground,13,Robert,Electronics,Mobile,847.43,917,Bronze,371,2021.0,10.0,6.0,925,92,77963.6,52.87,77910.7,925,190,9,181
2853,12,Herreraland,12,Ground,13,Robert,Electronics,Mobile,847.43,917,Bronze,371,2021.0,10.0,6.0,925,92,77963.6,52.87,77910.7,2116,199,46,153
2854,2,Calderonchester,17,Air,36,Fred,Books,Academic,951.53,919,Gold,371,2021.0,10.0,6.0,927,28,26642.8,187.45,26455.4,927,308,189,119
2855,12,Herreraland,4,Air,13,Robert,Electronics,Mobile,847.43,2080,Silver,371,2021.0,10.0,6.0,2116,12,10169.2,139.24,10029.9,925,190,9,181
2856,12,Herreraland,4,Air,13,Robert,Electronics,Mobile,847.43,2080,Silver,371,2021.0,10.0,6.0,2116,12,10169.2,139.24,10029.9,2116,199,46,153
2857,19,Popeport,11,Sea,31,Kristine,Electronics,Headphones,228.82,2293,Gold,371,2021.0,10.0,6.0,2333,80,18305.6,33.23,18272.4,2333,79,63,16
2858,20,Leslieville,10,Sea,17,Elizabeth,Clothing,Shirt,840.19,2626,Bronze,371,2021.0,10.0,6.0,2676,48,40329.1,78.01,40251.1,463,87,64,23
2859,20,Leslieville,10,Sea,17,Elizabeth,Clothing,Shirt,840.19,2626,Bronze,371,2021.0,10.0,6.0,2676,48,40329.1,78.01,40251.1,2676,142,14,128
2860,20,Leslieville,3,Sea,15,Anthony,Books,Academic,693.39,3715,Gold,371,2021.0,10.0,6.0,3816,10,6933.9,0.94,6932.96,3816,328,279,49
2861,5,Lawsontown,7,Ground,15,Anthony,Books,Academic,693.39,462,Gold,372,2021.0,11.0,14.0,464,16,11094.2,125.85,10968.4,464,118,104,14
2862,5,Lawsontown,7,Ground,15,Anthony,Books,Academic,693.39,462,Gold,372,2021.0,11.0,14.0,464,16,11094.2,125.85,10968.4,4853,439,249,190
2863,18,South Lindatown,3,Sea,23,Marvin,Clothing,Shirt,995.13,840,Silver,372,2021.0,11.0,14.0,847,45,44780.9,53.75,44727.1,847,198,82,116
2864,4,West Denise,9,Sea,20,Angela,Toys,Action Figures,386.57,1769,Silver,372,2021.0,11.0,14.0,1798,82,31698.7,56.5,31642.2,1798,247,223,24
2865,11,Dennischester,12,Ground,37,Nathaniel,InvalidCategory,Camera,652.35,2578,Silver,372,2021.0,11.0,14.0,2626,92,60016.2,138.38,59877.8,2626,469,420,49
2866,5,Lawsontown,12,Ground,34,Jamie,InvalidCategory,Fiction,930.3,4312,Bronze,372,2021.0,11.0,14.0,4442,18,16745.4,257.12,16488.3,4442,213,85,128
2867,8,Seanfort,1,Ground,15,Anthony,Books,Academic,693.39,4707,Gold,372,2021.0,11.0,14.0,4853,82,56858.0,141.92,56716.1,464,118,104,14
2868,8,Seanfort,1,Ground,15,Anthony,Books,Academic,693.39,4707,Gold,372,2021.0,11.0,14.0,4853,82,56858.0,141.92,56716.1,4853,439,249,190
2869,5,Lawsontown,7,Ground,5,Justin,Electronics,Headphones,660.05,463,Bronze,373,2022.0,12.0,5.0,465,38,25081.9,165.2,24916.7,465,361,187,174
2870,5,Lawsontown,7,Ground,5,Justin,Electronics,Headphones,660.05,463,Bronze,373,2022.0,12.0,5.0,465,38,25081.9,165.2,24916.7,3927,408,403,5
2871,17,West Johnbury,16,Air,1,Nathaniel,Electronics,Camera,652.35,3110,Silver,373,2022.0,12.0,5.0,3179,86,56102.1,105.18,55996.9,3179,220,208,12
2872,5,Lawsontown,10,Sea,5,Justin,Electronics,Headphones,660.05,3823,Bronze,373,2022.0,12.0,5.0,3927,90,59404.5,148.49,59256.0,465,361,187,174
2873,5,Lawsontown,10,Sea,5,Justin,Electronics,Headphones,660.05,3823,Bronze,373,2022.0,12.0,5.0,3927,90,59404.5,148.49,59256.0,3927,408,403,5
2874,20,Leslieville,17,Air,61,NonExistentProduct,InvalidCategory,Headphones,651.11,3964,Silver,373,2022.0,12.0,5.0,4071,38,25081.9,103.88,24978.0,4071,364,338,26
2875,16,Lake Juanland,6,Ground,13,Robert,Electronics,Mobile,847.43,3978,Silver,373,2022.0,12.0,5.0,4086,32,27117.8,57.77,27060.0,4086,311,258,53
2876,1,Irwinhaven,1,Ground,4,Amy,Home & Garden,Decor,364.01,4384,Gold,373,2022.0,12.0,5.0,4516,43,15652.4,66.54,15585.9,4516,284,200,84
2877,11,Dennischester,2,Air,4,Amy,Home & Garden,Decor,364.01,469,Gold,374,2023.0,8.0,17.0,471,14,5096.14,39.99,5056.15,471,496,80,416
2878,11,Dennischester,2,Air,4,Amy,Home & Garden,Decor,364.01,469,Gold,374,2023.0,8.0,17.0,471,14,5096.14,39.99,5056.15,2845,279,210,69
2879,19,Popeport,2,Air,24,Katie,Books,Non-fiction,642.11,1716,Bronze,374,2023.0,8.0,17.0,1744,31,19905.4,190.74,19714.7,1744,92,33,59
2880,19,Popeport,5,Sea,4,Amy,Home & Garden,Decor,364.01,2788,Bronze,374,2023.0,8.0,17.0,2845,46,16744.5,14.04,16730.4,471,496,80,416
2881,19,Popeport,5,Sea,4,Amy,Home & Garden,Decor,364.01,2788,Bronze,374,2023.0,8.0,17.0,2845,46,16744.5,14.04,16730.4,2845,279,210,69
2882,15,Lake Candiceton,14,Ground,34,Jamie,InvalidCategory,Fiction,930.3,4098,Gold,374,2023.0,8.0,17.0,4214,30,27909.0,120.15,27788.8,4214,104,57,47
2883,13,West Lindafurt,10,Sea,30,Tammy,Home & Garden,Furniture,431.82,4434,Gold,374,2023.0,8.0,17.0,4572,91,39295.6,121.66,39174.0,4572,177,33,144
2884,2,Calderonchester,12,Ground,13,Robert,Electronics,Mobile,847.43,4466,Silver,374,2023.0,8.0,17.0,4604,22,18643.5,116.65,18526.8,4604,146,113,33
2885,20,Leslieville,12,Ground,15,Anthony,Books,Academic,693.39,472,Bronze,375,2022.0,6.0,19.0,474,15,10400.8,46.32,10354.5,474,122,12,110
2886,7,West Scott,15,Air,4,Amy,Home & Garden,Decor,364.01,570,Gold,375,2022.0,6.0,19.0,573,25,9100.25,39.39,9060.86,573,196,15,181
2887,8,Seanfort,9,Sea,14,Shawn,Electronics,Headphones,461.09,1259,Silver,375,2022.0,6.0,19.0,1277,19,8760.71,71.9,8688.81,1277,139,94,45
2888,19,Popeport,13,Ground,16,Pamela,Electronics,Headphones,651.11,1908,Silver,375,2022.0,6.0,19.0,1940,81,52739.9,34.13,52705.8,1940,109,31,78
2889,19,Popeport,13,Ground,16,Pamela,Electronics,Headphones,651.11,1908,Silver,375,2022.0,6.0,19.0,1940,81,52739.9,34.13,52705.8,3706,443,63,380
2890,16,Lake Juanland,10,Sea,2,NonExistentProduct,Electronics,Mobile,847.43,2450,Silver,375,2022.0,6.0,19.0,2495,47,39829.2,39.61,39789.6,2495,417,96,321
2891,11,Dennischester,11,Sea,60,NonExistentProduct,InvalidCategory,Shirt,840.19,3155,Silver,375,2022.0,6.0,19.0,3225,77,76625.0,43.69,76581.3,3225,414,66,348
2892,16,Lake Juanland,18,Sea,11,Jamie,Books,Fiction,930.3,3523,Bronze,375,2022.0,6.0,19.0,3612,9,8372.7,252.38,8120.32,3612,266,130,136
2893,12,Herreraland,7,Ground,16,Pamela,Electronics,Headphones,651.11,3611,Gold,375,2022.0,6.0,19.0,3706,80,52088.8,177.3,51911.5,1940,109,31,78
2894,12,Herreraland,7,Ground,16,Pamela,Electronics,Headphones,651.11,3611,Gold,375,2022.0,6.0,19.0,3706,80,52088.8,177.3,51911.5,3706,443,63,380
2895,4,West Denise,1,Ground,5,Justin,Electronics,Headphones,660.05,475,Bronze,376,2022.0,2.0,12.0,477,49,32342.4,88.49,32254.0,477,341,239,102
2896,4,West Denise,1,Ground,5,Justin,Electronics,Headphones,660.05,475,Bronze,376,2022.0,2.0,12.0,477,49,32342.4,88.49,32254.0,2315,85,69,16
2897,5,Lawsontown,6,Ground,19,Wanda,Toys,Educational,268.61,507,Bronze,376,2022.0,2.0,12.0,509,68,18265.5,5.24,18260.2,509,348,18,330
2898,12,Herreraland,8,Air,14,Shawn,Electronics,Headphones,461.09,1466,Bronze,376,2022.0,2.0,12.0,1490,33,15216.0,115.87,15100.1,1490,161,132,29
2899,12,Herreraland,8,Air,14,Shawn,Electronics,Headphones,461.09,1466,Bronze,376,2022.0,2.0,12.0,1490,33,15216.0,115.87,15100.1,1719,343,84,259
2900,13,West Lindafurt,3,Sea,14,Shawn,Electronics,Headphones,461.09,1691,Silver,376,2022.0,2.0,12.0,1719,86,39653.7,19.73,39634.0,1490,161,132,29
2901,13,West Lindafurt,3,Sea,14,Shawn,Electronics,Headphones,461.09,1691,Silver,376,2022.0,2.0,12.0,1719,86,39653.7,19.73,39634.0,1719,343,84,259
2902,10,Alexandrachester,8,Air,1,Nathaniel,Electronics,Camera,652.35,1944,Gold,376,2022.0,2.0,12.0,1978,19,12394.7,114.74,12279.9,1978,493,418,75
2903,6,Port Sarahview,1,Ground,17,Elizabeth,Clothing,Shirt,840.19,2226,Gold,376,2022.0,2.0,12.0,2263,69,57973.1,25.25,57947.9,2263,311,182,129
2904,17,West Johnbury,2,Air,5,Justin,Electronics,Headphones,660.05,2276,Bronze,376,2022.0,2.0,12.0,2315,33,21781.7,11.1,21770.6,477,341,239,102
2905,17,West Johnbury,2,Air,5,Justin,Electronics,Headphones,660.05,2276,Bronze,376,2022.0,2.0,12.0,2315,33,21781.7,11.1,21770.6,2315,85,69,16
2906,10,Alexandrachester,17,Air,35,Michael,Toys,Dolls,46.23,3887,Silver,376,2022.0,2.0,12.0,3992,19,878.37,11.57,866.8,3992,446,110,336
2907,13,West Lindafurt,9,Sea,22,Cynthia,Electronics,Headphones,872.85,476,Gold,377,2023.0,4.0,26.0,478,46,40151.1,70.18,40080.9,478,190,20,170
2908,13,West Lindafurt,9,Sea,22,Cynthia,Electronics,Headphones,872.85,476,Gold,377,2023.0,4.0,26.0,478,46,40151.1,70.18,40080.9,3339,328,328,0
2909,1,Irwinhaven,14,Ground,1,Nathaniel,Electronics,Camera,652.35,1076,Gold,377,2023.0,4.0,26.0,1089,31,20222.8,107.47,20115.4,1089,373,199,174
2910,19,Popeport,16,Air,14,Shawn,Electronics,Headphones,461.09,2081,Gold,377,2023.0,4.0,26.0,2117,35,16138.2,42.25,16095.9,2117,397,226,171
2911,19,Popeport,16,Air,14,Shawn,Electronics,Headphones,461.09,2081,Gold,377,2023.0,4.0,26.0,2117,35,16138.2,42.25,16095.9,2517,292,103,189
2912,10,Alexandrachester,17,Air,14,Shawn,Electronics,Headphones,461.09,2471,Silver,377,2023.0,4.0,26.0,2517,43,19826.9,101.78,19725.1,2117,397,226,171
2913,10,Alexandrachester,17,Air,14,Shawn,Electronics,Headphones,461.09,2471,Silver,377,2023.0,4.0,26.0,2517,43,19826.9,101.78,19725.1,2517,292,103,189
2914,1,Irwinhaven,3,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,2608,Silver,377,2023.0,4.0,26.0,2658,23,1564.23,14.28,1549.95,2658,312,50,262
2915,18,South Lindatown,6,Ground,22,Cynthia,Electronics,Headphones,872.85,3265,Bronze,377,2023.0,4.0,26.0,3339,69,60226.6,207.6,60019.1,478,190,20,170
2916,18,South Lindatown,6,Ground,22,Cynthia,Electronics,Headphones,872.85,3265,Bronze,377,2023.0,4.0,26.0,3339,69,60226.6,207.6,60019.1,3339,328,328,0
2917,19,Popeport,4,Air,20,Angela,Toys,Action Figures,386.57,477,Bronze,378,2022.0,7.0,15.0,479,69,26673.3,12.87,26660.5,479,312,10,302
2918,2,Calderonchester,14,Ground,17,Elizabeth,Clothing,Shirt,840.19,587,Silver,378,2022.0,7.0,15.0,590,53,44530.1,50.78,44479.3,590,262,240,22
2919,3,South Emilyview,14,Ground,1,Nathaniel,Electronics,Camera,652.35,708,Bronze,378,2022.0,7.0,15.0,712,26,16961.1,153.45,16807.7,712,338,89,249
2920,5,Lawsontown,5,Sea,16,Pamela,Electronics,Headphones,651.11,3707,Bronze,378,2022.0,7.0,15.0,3808,62,40368.8,160.99,40207.8,3808,188,176,12
2921,11,Dennischester,8,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,480,Silver,379,2022.0,5.0,24.0,482,67,4556.67,19.71,4536.96,482,84,2,82
2922,15,Lake Candiceton,12,Ground,1,Nathaniel,Electronics,Camera,652.35,2832,Bronze,379,2022.0,5.0,24.0,2890,32,20875.2,138.89,20736.3,2890,457,136,321
2923,17,West Johnbury,14,Ground,11,Jamie,Books,Fiction,930.3,2928,Gold,379,2022.0,5.0,24.0,2989,44,40933.2,29.07,40904.1,2989,107,94,13
2924,18,South Lindatown,4,Air,36,Fred,Books,Academic,951.53,3469,Bronze,379,2022.0,5.0,24.0,3554,9,8563.77,125.11,8438.66,3554,344,259,85
2925,6,Port Sarahview,17,Air,15,Anthony,Books,Academic,693.39,3521,Gold,379,2022.0,5.0,24.0,3610,52,36056.3,21.49,36034.8,3610,464,32,432
2926,5,Lawsontown,14,Ground,3,Angela,InvalidCategory,Action Figures,386.57,3701,Silver,379,2022.0,5.0,24.0,3801,26,10050.8,83.39,9967.43,3801,357,335,22
2927,11,Dennischester,11,Sea,16,Pamela,Electronics,Headphones,651.11,531,Gold,379,2022.0,5.0,24.0,4055,34,22137.7,115.6,22022.1,4055,336,26,310
2928,16,Lake Juanland,10,Sea,24,Katie,Books,Non-fiction,642.11,3989,Bronze,379,2022.0,5.0,24.0,4097,64,41095.0,192.35,40902.7,4097,410,217,193
2929,7,West Scott,17,Air,13,Robert,Electronics,Mobile,847.43,483,Silver,380,2023.0,8.0,30.0,485,63,53388.1,240.82,53147.3,485,366,211,155
2930,17,West Johnbury,4,Air,35,Michael,Toys,Dolls,46.23,3932,Gold,380,2023.0,8.0,30.0,4038,83,3837.09,13.64,3823.45,4038,396,60,336
2931,12,Herreraland,2,Air,35,Michael,Toys,Dolls,46.23,484,Gold,381,2021.0,11.0,8.0,486,75,3467.25,2.85,3464.4,486,53,26,27
2932,19,Popeport,3,Sea,2,NonExistentProduct,Electronics,Mobile,847.43,1021,Gold,381,2021.0,11.0,8.0,1032,66,55930.4,214.52,55715.9,1032,407,77,330
2933,20,Leslieville,12,Ground,13,Robert,Electronics,Mobile,847.43,1339,Bronze,381,2021.0,11.0,8.0,1361,61,51693.2,181.74,51511.5,1361,260,2,258
2934,4,West Denise,2,Air,5,Justin,Electronics,Headphones,660.05,2010,Bronze,381,2021.0,11.0,8.0,2046,87,57424.4,168.99,57255.4,2046,252,171,81
2935,3,South Emilyview,1,Ground,1,Nathaniel,Electronics,Camera,652.35,2253,Bronze,381,2021.0,11.0,8.0,2290,15,9785.25,122.48,9662.77,2290,428,304,124
2936,13,West Lindafurt,10,Sea,11,Jamie,Books,Fiction,930.3,2388,Gold,381,2021.0,11.0,8.0,2432,40,37212.0,42.16,37169.8,2432,270,268,2
2937,12,Herreraland,9,Sea,14,Shawn,Electronics,Headphones,461.09,3688,Bronze,381,2021.0,11.0,8.0,3787,16,7377.44,69.75,7307.69,3787,212,110,102
2938,11,Dennischester,3,Sea,9,Martha,Books,Fiction,433.1,4615,Silver,381,2021.0,11.0,8.0,4758,47,20355.7,69.02,20286.7,4758,241,134,107
2939,13,West Lindafurt,12,Ground,42,NonExistentProduct,Toys,Dolls,46.23,4673,Silver,381,2021.0,11.0,8.0,4818,39,1802.97,3.12,1799.85,4818,176,80,96
2940,5,Lawsontown,4,Air,5,Justin,Electronics,Headphones,660.05,490,Silver,382,2023.0,1.0,15.0,492,69,45543.4,94.79,45448.7,492,364,362,2
2941,12,Herreraland,13,Ground,35,Michael,Toys,Dolls,46.23,1056,Bronze,382,2023.0,1.0,15.0,1067,14,647.22,12.05,635.17,1067,422,211,211
2942,17,West Johnbury,10,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,1686,Gold,382,2023.0,1.0,15.0,1714,35,2380.35,2.32,2378.03,1714,262,228,34
2943,17,West Johnbury,10,Sea,7,Shannon,Home & Garden,Gardening Tools,68.01,1686,Gold,382,2023.0,1.0,15.0,1714,35,2380.35,2.32,2378.03,2392,375,306,69
2944,19,Popeport,11,Sea,19,Wanda,Toys,Educational,268.61,2106,Bronze,382,2023.0,1.0,15.0,2142,42,11281.6,64.93,11216.7,2142,98,55,43
2945,10,Alexandrachester,4,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,2352,Silver,382,2023.0,1.0,15.0,2392,93,6324.93,14.43,6310.5,1714,262,228,34
2946,10,Alexandrachester,4,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,2352,Silver,382,2023.0,1.0,15.0,2392,93,6324.93,14.43,6310.5,2392,375,306,69
2947,3,South Emilyview,17,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,491,Bronze,383,2023.0,3.0,19.0,493,39,2652.39,2.83,2649.56,493,443,84,359
2948,9,Antonioshire,15,Air,30,Tammy,Home & Garden,Furniture,431.82,499,Bronze,383,2023.0,3.0,19.0,501,93,40159.3,34.06,40125.2,501,317,99,218
2949,6,Port Sarahview,16,Air,19,Wanda,Toys,Educational,268.61,1749,Gold,383,2023.0,3.0,19.0,1777,13,3491.93,64.44,3427.49,1777,274,211,63
2950,10,Alexandrachester,8,Air,17,Elizabeth,Clothing,Shirt,840.19,4490,Gold,383,2023.0,3.0,19.0,4628,93,78137.7,231.09,77906.6,4628,312,12,300
2951,8,Seanfort,8,Air,22,Cynthia,Electronics,Headphones,872.85,494,Bronze,384,2022.0,8.0,2.0,496,16,13965.6,108.25,13857.3,496,388,370,18
2952,7,West Scott,14,Ground,7,Shannon,Home & Garden,Gardening Tools,68.01,495,Gold,385,2021.0,12.0,21.0,497,81,5508.81,14.31,5494.5,497,364,249,115
2953,13,West Lindafurt,15,Air,22,Cynthia,Electronics,Headphones,872.85,1445,Bronze,385,2021.0,12.0,21.0,1469,83,72446.5,238.38,72208.2,1469,86,15,71
2954,12,Herreraland,11,Sea,51,Marvin,InvalidCategory,Shirt,995.13,1622,Gold,385,2021.0,12.0,21.0,1648,49,48761.4,122.16,48639.2,1648,413,249,164
2955,10,Alexandrachester,7,Ground,9,Martha,Books,Fiction,433.1,2952,Bronze,385,2021.0,12.0,21.0,3013,14,6063.4,16.33,6047.07,3013,492,250,242
2956,2,Calderonchester,12,Ground,21,NonExistentProduct,Books,Academic,951.53,3763,Bronze,385,2021.0,12.0,21.0,3865,93,64485.3,191.04,64294.2,3865,441,282,159
2957,13,West Lindafurt,14,Ground,1,Nathaniel,Electronics,Camera,652.35,497,Gold,386,2023.0,1.0,22.0,499,63,41098.1,185.75,40912.3,499,447,108,339
2958,1,Irwinhaven,13,Ground,32,NonExistentProduct,Books,Non-fiction,642.11,1301,Bronze,386,2023.0,1.0,22.0,1322,58,37242.4,178.61,37063.8,1322,107,26,81
2959,1,Irwinhaven,13,Ground,32,NonExistentProduct,Books,Non-fiction,642.11,1301,Bronze,386,2023.0,1.0,22.0,1322,58,37242.4,178.61,37063.8,1521,185,169,16
2960,18,South Lindatown,5,Sea,32,NonExistentProduct,Books,Non-fiction,642.11,1495,Bronze,386,2023.0,1.0,22.0,1521,63,40452.9,45.54,40407.4,1322,107,26,81
2961,18,South Lindatown,5,Sea,32,NonExistentProduct,Books,Non-fiction,642.11,1495,Bronze,386,2023.0,1.0,22.0,1521,63,40452.9,45.54,40407.4,1521,185,169,16
2962,9,Antonioshire,5,Sea,22,Cynthia,Electronics,Headphones,872.85,2665,Bronze,386,2023.0,1.0,22.0,2717,54,47133.9,225.22,46908.7,2717,337,251,86
2963,6,Port Sarahview,16,Air,36,Fred,Books,Academic,951.53,2817,Silver,386,2023.0,1.0,22.0,2874,17,16176.0,11.87,16164.1,2874,179,85,94
2964,17,West Johnbury,7,Ground,14,Shawn,Electronics,Headphones,461.09,3495,Silver,386,2023.0,1.0,22.0,3584,43,19826.9,67.23,19759.6,3584,200,31,169
2965,17,West Johnbury,7,Ground,14,Shawn,Electronics,Headphones,461.09,3495,Silver,386,2023.0,1.0,22.0,3584,43,19826.9,67.23,19759.6,4526,262,46,216
2966,20,Leslieville,2,Air,45,NonExistentProduct,Toys,Educational,268.61,3937,Gold,386,2023.0,1.0,22.0,4043,41,11013.0,60.45,10952.6,4043,431,124,307
2967,17,West Johnbury,2,Air,42,NonExistentProduct,Toys,Dolls,46.23,3969,Bronze,386,2023.0,1.0,22.0,4077,8,369.84,5.2,364.64,4077,439,179,260
2968,3,South Emilyview,5,Sea,5,Justin,Electronics,Headphones,660.05,4150,Silver,386,2023.0,1.0,22.0,4268,40,26402.0,48.73,26353.3,4268,61,52,9
2969,14,Dustinmouth,12,Ground,4,Amy,Home & Garden,Decor,364.01,4282,Silver,386,2023.0,1.0,22.0,4411,37,13468.4,4.97,13463.4,4411,369,75,294
2970,20,Leslieville,12,Ground,14,Shawn,Electronics,Headphones,461.09,4394,Bronze,386,2023.0,1.0,22.0,4526,73,33659.6,127.94,33531.6,3584,200,31,169
2971,20,Leslieville,12,Ground,14,Shawn,Electronics,Headphones,461.09,4394,Bronze,386,2023.0,1.0,22.0,4526,73,33659.6,127.94,33531.6,4526,262,46,216
2972,16,Lake Juanland,14,Ground,30,Tammy,Home & Garden,Furniture,431.82,500,Bronze,387,2022.0,8.0,8.0,502,46,19863.7,20.82,19842.9,502,338,307,31
2973,16,Lake Juanland,14,Ground,30,Tammy,Home & Garden,Furniture,431.82,500,Bronze,387,2022.0,8.0,8.0,502,46,19863.7,20.82,19842.9,1553,373,259,114
2974,13,West Lindafurt,15,Air,30,Tammy,Home & Garden,Furniture,431.82,1527,Silver,387,2022.0,8.0,8.0,1553,77,33250.1,18.64,33231.5,502,338,307,31
2975,13,West Lindafurt,15,Air,30,Tammy,Home & Garden,Furniture,431.82,1527,Silver,387,2022.0,8.0,8.0,1553,77,33250.1,18.64,33231.5,1553,373,259,114
2976,5,Lawsontown,15,Air,23,Marvin,Clothing,Shirt,995.13,1882,Silver,387,2022.0,8.0,8.0,1913,44,43785.7,78.07,43707.6,1913,465,163,302
2977,6,Port Sarahview,15,Air,35,Michael,Toys,Dolls,46.23,2238,Silver,387,2022.0,8.0,8.0,2275,81,3744.63,3.45,3741.18,2275,322,211,111
2978,6,Port Sarahview,15,Air,35,Michael,Toys,Dolls,46.23,2238,Silver,387,2022.0,8.0,8.0,2275,81,3744.63,3.45,3741.18,3642,277,18,259
2979,13,West Lindafurt,7,Ground,27,Tammy,InvalidCategory,Furniture,431.82,2986,Bronze,387,2022.0,8.0,8.0,3048,79,34113.8,2.15,34111.6,3048,101,46,55
2980,5,Lawsontown,14,Ground,31,Kristine,Electronics,Headphones,228.82,3131,Gold,387,2022.0,8.0,8.0,3201,50,11441.0,64.25,11376.8,3201,217,120,97
2981,15,Lake Candiceton,5,Sea,35,Michael,Toys,Dolls,46.23,3550,Bronze,387,2022.0,8.0,8.0,3642,93,4299.39,5.45,4293.94,2275,322,211,111
2982,15,Lake Candiceton,5,Sea,35,Michael,Toys,Dolls,46.23,3550,Bronze,387,2022.0,8.0,8.0,3642,93,4299.39,5.45,4293.94,3642,277,18,259
2983,11,Dennischester,4,Air,13,Robert,Electronics,Mobile,847.43,3758,Bronze,387,2022.0,8.0,8.0,3860,51,43218.9,137.91,43081.0,3860,291,33,258
2984,15,Lake Candiceton,16,Air,30,Tammy,Home & Garden,Furniture,431.82,503,Silver,388,2023.0,11.0,8.0,505,7,3022.74,34.82,2987.92,505,312,7,305
2985,17,West Johnbury,1,Ground,17,Elizabeth,Clothing,Shirt,840.19,506,Silver,389,2022.0,3.0,17.0,508,44,36968.4,39.19,36929.2,508,366,290,76
